-8.50806e-2 -4.83052e0 1.4018e-2 1.4018e-2
8.43994e-2 -4.83052e0 1.4221e-2 1.4221e-2
2.538794e-1 -4.83052e0 1.4418e-2 1.4418e-2
4.233594e-1 -4.83052e0 1.4607e-2 1.4607e-2
5.928394e-1 -4.83052e0 1.479e-2 1.479e-2
7.623193e-1 -4.83052e0 1.4964e-2 1.4964e-2
9.317993e-1 -4.83052e0 1.513e-2 1.513e-2
1.1012793e0 -4.83052e0 1.5285e-2 1.5285e-2
1.2707593e0 -4.83052e0 1.543e-2 1.543e-2
1.4402393e0 -4.83052e0 1.5564e-2 1.5564e-2
1.6097192e0 -4.83052e0 1.5686e-2 1.5686e-2
1.7791992e0 -4.83052e0 1.5796e-2 1.5796e-2
1.9486792e0 -4.83052e0 1.5892e-2 1.5892e-2
2.1181592e0 -4.83052e0 1.5976e-2 1.5976e-2
2.2876392e0 -4.83052e0 1.6045e-2 1.6045e-2
2.4571191e0 -4.83052e0 1.61e-2 1.61e-2
2.6265991e0 -4.83052e0 1.614e-2 1.614e-2
2.7960791e0 -4.83052e0 1.6165e-2 1.6165e-2
2.9655591e0 -4.83052e0 1.6176e-2 1.6176e-2
3.135039e0 -4.83052e0 1.6171e-2 1.6171e-2
3.304519e0 -4.83052e0 1.6153e-2 1.6153e-2
3.473999e0 -4.83052e0 1.6118e-2 1.6118e-2
3.643479e0 -4.83052e0 1.6069e-2 1.6069e-2
3.812959e0 -4.83052e0 1.6005e-2 1.6005e-2
3.982439e0 -4.83052e0 1.5929e-2 1.5929e-2
4.151919e0 -4.83052e0 1.5837e-2 1.5837e-2
4.321399e0 -4.83052e0 1.5732e-2 1.5732e-2
4.4908789e0 -4.83052e0 1.5616e-2 1.5616e-2
4.6603589e0 -4.83052e0 1.5486e-2 1.5486e-2
4.8298389e0 -4.83052e0 1.5346e-2 1.5346e-2
4.9993188e0 -4.83052e0 1.5195e-2 1.5195e-2

-5.0e0 -4.66104e0 8.1174e-3 8.1174e-3
-4.83052e0 -4.66104e0 8.298e-3 8.298e-3
